order_id,customer_id,order_date,status,channel,total_amount,shipping_cost
1869,69,2025-01-20,Entregue,Website,8091.31,10.79
1870,667,2025-04-19,Entregue,Website,5045.73,32.32
1871,15,2026-03-12,Entregue,Website,166.62,44.58
1872,304,2024-12-15,Entregue,Marketplace,2324.91,7.77
1873,828,2025-03-11,Entregue,Marketplace,9541.21,0.37
1874,590,2024-08-15,Entregue,Marketplace,6150.23,5.15
1875,639,2026-03-01,Entregue,Website,5250.0,25.43
1876,393,2024-11-29,Entregue,Marketplace,8717.83,30.83
1877,729,2024-10-07,Entregue,Marketplace,4442.88,21.64
1878,802,2024-12-15,Entregue,Website,643.03,30.44
1879,880,2026-06-30,Entregue,Website,10752.66,14.7
1880,244,2025-08-26,Entregue,Marketplace,12778.55,10.43
1881,828,2024-10-14,Entregue,Marketplace,566.0,40.6
1882,968,2026-05-24,Entregue,Website,3521.81,27.72
1883,573,2026-06-15,Entregue,Marketplace,9542.8,30.44
1884,822,2025-01-20,Entregue,Website,18898.66,0.23
1885,604,2024-10-12,Entregue,Marketplace,13029.63,22.85
1886,267,2025-02-19,Entregue,Marketplace,10753.6,5.13
1887,703,2024-08-16,Entregue,Website,6108.0,19.22
1888,590,2025-02-05,Entregue,Marketplace,10146.93,0.93
1889,319,2026-04-07,Entregue,Website,8812.4,6.79
1890,128,2025-08-06,Entregue,Marketplace,12205.84,47.95
1891,723,2025-05-27,Entregue,Marketplace,4220.79,21.39
1892,779,2025-11-09,Entregue,Website,3747.22,25.87
1893,23,2026-03-12,Entregue,Website,7959.18,42.51
1894,2,2024-10-21,Entregue,Marketplace,15251.29,32.14
1895,260,2025-04-15,Entregue,Marketplace,1353.09,34.0
1896,736,2025-07-10,Entregue,Website,10922.35,11.63
1897,309,2024-12-01,Entregue,Marketplace,7442.4,43.32
1898,932,2025-12-19,Entregue,Marketplace,4424.4,40.69
1899,142,2026-05-03,Entregue,Marketplace,4379.22,42.42
1900,492,2026-05-16,Entregue,Marketplace,206.42,23.36
1901,205,2025-04-24,Entregue,Marketplace,8437.99,4.41
1902,285,2026-05-18,Entregue,Website,5148.21,39.82
1903,982,2026-01-08,Entregue,Marketplace,7168.0,32.73
1904,938,2024-09-02,Entregue,Website,222.17,43.09
1905,755,2026-07-21,Enviado,Website,2365.87,3.0
1906,606,2025-08-14,Entregue,Marketplace,7756.97,41.68
1907,515,2025-06-10,Entregue,Website,6003.43,37.44
1908,499,2025-07-06,Entregue,Website,12747.13,14.03
1909,601,2026-05-24,Entregue,Marketplace,12511.86,0.84
1910,639,2024-09-01,Entregue,Marketplace,1321.63,8.74
1911,545,2025-08-29,Entregue,Marketplace,3755.56,18.8
1912,759,2024-09-03,Entregue,Marketplace,17950.04,8.38
1913,232,2024-08-22,Entregue,Marketplace,9019.35,32.26
1914,993,2025-03-28,Entregue,Website,3874.72,45.93
1915,527,2024-10-05,Entregue,Marketplace,13485.98,9.78
1916,336,2025-01-28,Entregue,Marketplace,13820.57,43.84
1917,183,2025-08-03,Entregue,Website,774.64,26.9
1918,978,2024-09-01,Entregue,Website,3307.46,27.39
1919,67,2025-08-19,Entregue,Marketplace,4601.03,43.31
1920,161,2025-05-26,Entregue,Website,4884.85,34.46
1921,198,2026-01-07,Entregue,Marketplace,444.99,4.53
1922,202,2026-06-21,Entregue,Website,7157.29,4.19
1923,91,2026-07-23,Enviado,Website,8006.63,30.83
1924,311,2026-08-08,Processando,Website,8398.76,29.88
1925,879,2025-07-10,Entregue,Marketplace,1045.92,17.06
1926,958,2025-09-17,Entregue,Website,4139.53,1.15
1927,631,2025-04-05,Entregue,Website,17471.48,0.86
1928,856,2025-11-02,Entregue,Marketplace,555.32,47.73
1929,509,2026-05-12,Entregue,Website,2825.22,37.29
1930,678,2026-05-25,Entregue,Marketplace,4045.15,24.61
1931,677,2025-08-12,Entregue,Marketplace,8391.23,45.64
1932,303,2026-03-23,Entregue,Marketplace,2326.99,9.31
1933,906,2025-10-03,Entregue,Website,1023.4,35.32
1934,30,2025-06-14,Entregue,Website,7249.48,39.56
1935,270,2026-01-09,Entregue,Marketplace,16768.18,47.73
1936,37,2024-11-30,Entregue,Website,15721.63,45.03
1937,902,2026-03-03,Entregue,Marketplace,6840.09,17.38
1938,10,2024-10-31,Entregue,Marketplace,23363.66,24.1
1939,297,2026-01-05,Entregue,Marketplace,242.41,3.67
1940,749,2025-11-02,Entregue,Website,3887.16,47.85
1941,96,2025-03-16,Entregue,Marketplace,2341.39,23.71
1942,674,2026-04-26,Entregue,Marketplace,6440.55,24.67
1943,163,2026-01-18,Entregue,Website,5213.4,35.85
1944,252,2026-04-17,Entregue,Marketplace,9928.37,10.48
1945,286,2025-07-11,Entregue,Marketplace,4659.1,40.09
1946,487,2026-06-16,Entregue,Marketplace,2828.4,7.33
1947,701,2026-01-06,Entregue,Marketplace,4868.95,29.99
1948,90,2025-07-02,Entregue,Website,4345.23,35.29
1949,505,2026-03-26,Entregue,Marketplace,877.51,12.86
1950,798,2025-03-05,Entregue,Marketplace,976.51,15.53
1951,438,2026-04-23,Entregue,Website,9886.98,46.77
1952,360,2024-08-12,Entregue,Website,483.54,3.05
1953,88,2026-08-08,Entregue,Marketplace,1982.42,28.78
1954,221,2026-03-14,Entregue,Marketplace,13887.89,38.61
1955,813,2025-01-18,Entregue,Website,7006.62,9.83
1956,765,2025-10-08,Entregue,Marketplace,3927.15,5.22
1957,42,2026-07-01,Entregue,Marketplace,7752.85,24.23
1958,307,2024-09-04,Entregue,Website,3808.46,5.35
1959,158,2026-03-20,Entregue,Marketplace,9481.78,36.89
1960,223,2024-10-16,Entregue,Website,15603.4,43.04
1961,274,2025-06-12,Entregue,Marketplace,3815.71,37.42
1962,853,2025-10-11,Entregue,Website,12369.24,41.56
1963,705,2025-12-11,Entregue,Marketplace,6762.81,14.95
1964,779,2025-09-26,Entregue,Website,7000.24,25.87
1965,493,2025-04-04,Entregue,Website,2089.95,18.08
1966,345,2026-04-14,Entregue,Marketplace,23050.13,40.04
1967,56,2024-10-24,Entregue,Marketplace,5319.84,20.25
1968,128,2025-01-27,Entregue,Website,3484.9,33.2
1969,474,2025-11-14,Entregue,Marketplace,1721.98,42.94
1970,375,2025-04-07,Entregue,Marketplace,12308.54,48.1
1971,98,2025-05-10,Entregue,Marketplace,4930.95,26.7
1972,19,2024-11-09,Entregue,Marketplace,9842.76,24.3
1973,421,2024-08-19,Entregue,Website,8425.59,11.92
1974,456,2026-07-28,Enviado,Marketplace,5098.61,36.48
1975,291,2024-12-04,Entregue,Marketplace,10132.27,35.69
1976,41,2024-08-25,Entregue,Website,2780.84,21.92
1977,662,2024-08-21,Entregue,Marketplace,7769.6,28.73
1978,800,2024-09-05,Entregue,Website,7460.17,33.23
1979,501,2025-07-04,Entregue,Website,2723.14,22.72
1980,354,2024-10-01,Entregue,Website,18156.0,37.66
1981,730,2026-03-03,Entregue,Marketplace,547.41,22.08
1982,201,2024-10-09,Entregue,Website,16172.62,33.21
1983,919,2026-05-20,Entregue,Marketplace,17295.73,40.49
1984,822,2024-10-31,Entregue,Website,4805.3,3.78
1985,560,2024-08-31,Entregue,Website,9205.91,42.15
1986,947,2024-10-27,Entregue,Website,2729.02,5.47
1987,927,2025-10-07,Entregue,Marketplace,10837.48,4.27
1988,222,2025-10-18,Entregue,Marketplace,14567.04,41.88
1989,535,2025-01-14,Entregue,Website,6680.4,9.92
1990,900,2025-01-20,Entregue,Marketplace,19379.99,46.01
1991,3,2024-12-09,Entregue,Marketplace,18315.15,21.05
1992,514,2025-03-23,Entregue,Marketplace,10284.15,40.7
1993,411,2026-04-07,Entregue,Marketplace,22460.02,30.74
1994,257,2026-02-23,Entregue,Website,11507.92,48.26
1995,885,2026-05-15,Entregue,Marketplace,1919.69,27.93
1996,146,2026-07-28,Entregue,Marketplace,8398.06,47.72
1997,144,2024-09-14,Entregue,Website,12176.73,5.65
1998,637,2025-03-02,Entregue,Website,4852.66,0.21
1999,791,2026-01-04,Entregue,Marketplace,3385.93,6.11
2000,194,2026-03-15,Entregue,Website,12653.18,28.57
2001,84,2025-08-31,Entregue,Marketplace,8750.63,34.96
2002,311,2026-05-07,Entregue,Website,18696.64,6.48
2003,459,2025-06-07,Entregue,Marketplace,1050.83,27.93
2004,887,2026-03-11,Entregue,Marketplace,2801.81,42.89
2005,333,2026-06-30,Entregue,Marketplace,5891.42,33.82
2006,431,2025-07-31,Entregue,Marketplace,14721.82,16.67
2007,223,2024-12-05,Entregue,Website,10802.69,27.07
2008,369,2025-04-30,Entregue,Marketplace,23661.18,40.14
2009,350,2025-03-21,Entregue,Marketplace,14655.28,7.49
2010,390,2026-07-16,Entregue,Marketplace,7782.43,0.57
2011,912,2025-08-30,Entregue,Marketplace,10375.79,21.95
2012,901,2025-04-07,Entregue,Marketplace,6563.63,3.49
2013,367,2026-07-22,Enviado,Website,13836.17,27.69
2014,632,2025-11-08,Entregue,Website,9236.75,12.61
2015,551,2025-08-29,Entregue,Marketplace,3405.66,16.16
2016,855,2025-01-29,Entregue,Website,2587.96,1.65
2017,819,2024-12-23,Entregue,Website,11291.65,12.8
2018,310,2025-04-17,Entregue,Website,4287.05,18.26
2019,975,2025-03-18,Entregue,Marketplace,6348.35,27.53
2020,637,2025-08-21,Entregue,Marketplace,14360.66,28.01
2021,825,2026-01-30,Entregue,Marketplace,9159.99,28.37
2022,332,2026-02-04,Entregue,Website,2028.97,35.08
2023,698,2025-02-18,Entregue,Website,10021.97,36.53
2024,370,2024-11-23,Entregue,Marketplace,4487.2,18.33
2025,276,2024-09-06,Entregue,Marketplace,16184.02,20.75
2026,739,2025-09-14,Entregue,Marketplace,13477.58,2.77
2027,660,2026-02-27,Entregue,Website,260.05,21.31
2028,609,2025-08-14,Entregue,Website,5933.71,11.46
2029,624,2025-11-13,Entregue,Marketplace,7793.18,33.47
2030,123,2026-03-23,Entregue,Website,11736.53,27.49
2031,203,2025-09-16,Entregue,Marketplace,10385.14,29.27
2032,997,2026-01-22,Entregue,Website,7912.81,45.2
2033,395,2026-01-04,Entregue,Website,1540.06,17.29
2034,72,2026-04-19,Entregue,Website,7828.53,15.02
2035,169,2026-03-09,Entregue,Marketplace,1563.22,18.1
2036,872,2026-03-11,Entregue,Marketplace,21809.53,11.14
2037,294,2024-10-19,Entregue,Website,5047.21,30.07
2038,129,2026-07-30,Entregue,Marketplace,777.43,29.69
2039,237,2025-05-10,Entregue,Website,555.1,29.77
2040,935,2025-01-27,Entregue,Website,587.86,33.94
2041,189,2025-08-03,Entregue,Website,258.54,19.8
2042,337,2024-10-13,Entregue,Marketplace,9406.43,28.58
2043,941,2025-02-24,Entregue,Website,5162.12,10.87
2044,632,2025-02-15,Entregue,Marketplace,11616.66,34.22
2045,242,2025-06-22,Entregue,Marketplace,962.1,16.22
2046,17,2025-05-20,Entregue,Website,2183.62,35.16
2047,417,2025-07-30,Entregue,Website,15298.47,43.23
2048,961,2025-06-10,Entregue,Website,5060.52,35.72
2049,454,2024-12-04,Entregue,Marketplace,2428.24,40.57
2050,218,2025-09-02,Entregue,Website,9025.59,39.56
2051,846,2025-03-22,Entregue,Website,3422.65,44.6
2052,859,2025-10-28,Entregue,Website,1137.77,2.52
2053,488,2025-04-23,Entregue,Marketplace,5052.06,1.08
2054,92,2026-01-25,Entregue,Marketplace,13889.87,47.36
2055,917,2025-11-27,Entregue,Marketplace,6735.22,47.32
2056,256,2026-06-07,Entregue,Marketplace,756.83,45.17
2057,973,2024-10-27,Entregue,Website,8016.53,44.71
2058,866,2025-12-30,Entregue,Website,17615.05,33.57
2059,513,2025-12-24,Entregue,Marketplace,4166.56,33.38
2060,39,2024-11-19,Entregue,Website,15192.99,2.21
2061,571,2026-02-19,Entregue,Website,8163.48,26.9
2062,569,2026-05-17,Entregue,Website,16354.83,20.38
2063,777,2026-06-25,Entregue,Website,4419.78,19.01
2064,161,2025-05-10,Entregue,Website,19799.6,36.2
2065,228,2026-03-13,Entregue,Website,9633.8,38.43
2066,37,2026-01-22,Entregue,Marketplace,7747.12,18.95
2067,213,2025-08-17,Entregue,Marketplace,1397.09,12.45
2068,672,2025-06-18,Entregue,Marketplace,9751.96,10.48
2069,777,2026-03-09,Entregue,Website,4463.35,12.01
2070,111,2024-08-17,Entregue,Marketplace,20562.0,14.16
2071,33,2026-05-02,Entregue,Website,4799.17,33.29
2072,226,2026-02-27,Entregue,Website,17688.25,1.37
2073,580,2025-01-16,Entregue,Marketplace,17961.19,15.7
2074,161,2025-10-19,Entregue,Website,14852.36,16.84
2075,869,2026-07-03,Entregue,Website,2270.8,9.22
2076,45,2024-08-31,Entregue,Marketplace,9579.7,5.11
2077,301,2025-11-22,Entregue,Marketplace,18592.47,24.3
2078,153,2026-03-30,Entregue,Marketplace,3913.67,26.83
2079,33,2026-04-04,Entregue,Website,3449.99,19.01
2080,128,2024-11-01,Entregue,Website,23526.6,40.73
2081,203,2024-09-18,Entregue,Website,5762.17,25.78
2082,944,2024-08-21,Entregue,Website,6502.02,34.87
2083,40,2025-03-15,Entregue,Marketplace,20104.47,20.7
2084,400,2025-03-01,Entregue,Marketplace,9407.52,15.74
2085,810,2026-05-22,Entregue,Website,7708.76,22.75
2086,538,2025-05-07,Entregue,Marketplace,11549.44,0.19
2087,630,2026-07-10,Entregue,Marketplace,10803.15,4.45
2088,570,2025-03-14,Entregue,Website,19871.71,17.38
2089,406,2026-05-19,Entregue,Website,14295.2,19.42
2090,575,2025-04-25,Entregue,Marketplace,4038.38,38.74
2091,456,2026-04-18,Entregue,Marketplace,9102.71,47.48
2092,957,2026-01-20,Entregue,Website,1748.06,22.21
2093,588,2025-03-12,Entregue,Marketplace,443.81,41.61
2094,275,2025-08-13,Entregue,Marketplace,6412.33,14.69
2095,579,2025-12-07,Entregue,Marketplace,4229.46,49.25
2096,745,2026-08-08,Processando,Marketplace,6572.33,12.19
2097,817,2024-12-29,Entregue,Website,11823.99,19.24
2098,782,2025-08-08,Entregue,Marketplace,1769.58,34.72
2099,201,2026-02-09,Entregue,Marketplace,8094.75,42.29
2100,982,2024-12-13,Entregue,Website,6614.15,13.67
2101,375,2026-05-30,Entregue,Marketplace,1450.89,27.96
2102,474,2024-09-04,Entregue,Website,1385.38,5.92
2103,403,2024-10-24,Entregue,Website,1909.99,46.72
2104,105,2025-04-26,Entregue,Marketplace,5307.42,33.13
2105,861,2025-02-21,Entregue,Website,14568.74,36.21
2106,803,2026-07-02,Entregue,Website,6690.32,33.36
2107,426,2025-06-03,Entregue,Website,15224.88,42.3
2108,544,2026-04-08,Entregue,Marketplace,14989.57,33.3
2109,967,2025-01-20,Entregue,Marketplace,1830.15,47.43
2110,130,2024-10-23,Entregue,Website,27932.27,38.61
2111,229,2025-10-20,Entregue,Website,7005.85,7.78
2112,445,2024-10-19,Entregue,Marketplace,13675.68,0.75
2113,234,2025-11-30,Entregue,Website,11141.31,48.88
2114,180,2025-06-03,Entregue,Marketplace,1936.86,44.4
2115,881,2025-02-20,Entregue,Website,4905.35,46.81
2116,765,2025-10-17,Entregue,Marketplace,10374.96,38.34
2117,862,2025-12-22,Entregue,Marketplace,11874.97,15.86
2118,731,2026-07-05,Entregue,Marketplace,2876.32,47.73
2119,405,2025-10-20,Entregue,Website,4169.44,10.82
2120,353,2025-05-08,Entregue,Marketplace,3449.53,23.42
2121,324,2026-08-08,Enviado,Website,1293.29,28.22
2122,401,2024-12-22,Entregue,Marketplace,17271.38,0.59
2123,256,2024-08-25,Entregue,Website,26050.54,37.16
2124,176,2026-05-11,Entregue,Marketplace,6108.58,11.48
2125,260,2025-10-24,Entregue,Website,2829.29,21.84
2126,749,2026-07-10,Entregue,Marketplace,1972.79,17.67
2127,907,2025-04-01,Entregue,Website,184.68,1.62
2128,263,2025-07-24,Entregue,Website,4171.23,6.44
2129,138,2025-09-01,Entregue,Website,12565.35,12.03
2130,237,2024-12-13,Entregue,Website,8929.48,35.27
2131,210,2024-11-07,Entregue,Website,14432.64,49.03
2132,2,2024-11-11,Entregue,Marketplace,6282.14,18.69
2133,298,2025-09-12,Entregue,Marketplace,2345.3,27.62
2134,502,2024-08-14,Entregue,Marketplace,23556.12,14.97
2135,749,2026-05-06,Entregue,Website,2628.34,6.11
2136,566,2024-12-15,Entregue,Website,7148.67,16.22
2137,791,2024-09-23,Entregue,Website,8229.45,4.35
2138,552,2025-06-19,Entregue,Website,7936.48,20.09
2139,21,2026-06-11,Entregue,Marketplace,8584.32,45.42
2140,870,2025-05-03,Entregue,Marketplace,3984.96,41.34
2141,787,2025-05-08,Entregue,Marketplace,20014.48,33.04
2142,614,2026-05-12,Entregue,Website,2012.52,5.35
2143,995,2025-06-10,Entregue,Website,20554.87,22.11
2144,972,2025-10-25,Entregue,Website,2827.83,39.9
2145,172,2025-05-28,Entregue,Website,4959.31,5.81
2146,201,2025-03-25,Entregue,Marketplace,12621.76,22.93
2147,592,2025-02-01,Entregue,Website,20895.71,0.35
2148,929,2025-06-23,Entregue,Marketplace,408.67,34.8
2149,498,2025-11-03,Entregue,Marketplace,6459.63,44.13
2150,525,2025-01-01,Entregue,Marketplace,1841.33,25.63
2151,993,2024-08-14,Entregue,Marketplace,19357.93,19.8
2152,597,2025-11-05,Entregue,Marketplace,1113.59,39.09
2153,139,2025-06-17,Entregue,Marketplace,1486.53,32.01
2154,350,2024-09-26,Entregue,Website,13845.36,46.05
2155,566,2024-09-22,Entregue,Website,20237.13,18.92
2156,324,2024-11-13,Entregue,Website,3136.62,32.1
2157,398,2026-03-14,Entregue,Website,5645.53,7.43
2158,619,2026-07-27,Entregue,Website,6660.43,47.7
2159,323,2025-05-26,Entregue,Website,3046.2,7.93
2160,55,2024-09-14,Entregue,Website,442.14,6.98
2161,628,2026-06-02,Entregue,Marketplace,7674.02,44.31
2162,956,2025-03-12,Entregue,Marketplace,12342.02,28.18
2163,333,2026-03-12,Entregue,Website,27357.5,21.88
2164,712,2025-05-16,Entregue,Marketplace,251.16,12.42
2165,831,2026-06-30,Entregue,Marketplace,8428.25,29.03
2166,341,2025-10-30,Entregue,Marketplace,5073.24,0.33
2167,421,2026-02-24,Entregue,Website,1570.34,1.46
2168,856,2026-05-04,Entregue,Website,19044.88,47.4
2169,962,2026-02-15,Entregue,Marketplace,2185.06,1.19
2170,213,2024-11-02,Entregue,Website,14972.9,12.64
2171,876,2025-07-08,Entregue,Website,5438.93,37.03
2172,164,2025-05-09,Entregue,Website,9108.19,45.98
2173,239,2024-08-18,Entregue,Marketplace,14592.66,22.22
2174,911,2026-04-29,Entregue,Marketplace,26176.5,39.46
2175,924,2025-10-11,Entregue,Marketplace,22904.74,12.93
2176,663,2026-05-16,Entregue,Marketplace,10931.96,44.31
2177,507,2026-02-28,Entregue,Marketplace,350.92,0.7
2178,480,2024-08-19,Entregue,Marketplace,927.2,38.77
2179,513,2026-03-17,Entregue,Marketplace,1016.54,47.67
2180,140,2026-03-19,Entregue,Website,2650.84,44.68
2181,350,2025-09-15,Entregue,Website,929.09,43.28
2182,735,2025-09-21,Entregue,Marketplace,973.02,27.14
2183,987,2025-01-31,Entregue,Marketplace,10789.83,18.9
2184,689,2025-08-10,Entregue,Marketplace,10182.02,4.16
2185,106,2025-11-19,Entregue,Marketplace,21234.66,8.53
2186,464,2025-01-31,Entregue,Website,6480.09,32.41
2187,835,2026-05-28,Entregue,Website,10148.85,24.82
2188,953,2024-09-08,Entregue,Website,38198.66,35.17
2189,889,2025-12-12,Entregue,Marketplace,5244.03,16.06
2190,415,2025-10-25,Entregue,Marketplace,1705.54,5.65
2191,96,2025-08-03,Entregue,Website,6859.32,11.92
2192,469,2026-02-16,Entregue,Marketplace,2291.52,29.94
2193,741,2024-12-02,Entregue,Marketplace,376.03,25.81
2194,36,2024-12-02,Entregue,Website,5766.08,10.57
2195,28,2026-01-02,Entregue,Marketplace,2645.76,10.45
2196,93,2024-10-12,Entregue,Website,9301.96,45.55
2197,591,2026-04-18,Entregue,Marketplace,11380.45,5.89
2198,960,2025-05-02,Entregue,Website,4228.32,43.88
2199,429,2025-09-02,Entregue,Marketplace,25440.41,7.74
2200,992,2024-12-03,Entregue,Website,4014.87,42.69
2201,982,2025-03-22,Entregue,Website,14466.91,24.09
2202,186,2024-11-18,Entregue,Marketplace,8030.0,22.3
2203,777,2025-04-07,Entregue,Marketplace,3709.02,48.32
2204,596,2026-04-13,Entregue,Website,2338.48,20.8
2205,713,2025-04-19,Entregue,Marketplace,1786.08,16.64
2206,256,2025-05-23,Entregue,Website,4814.63,5.54
2207,944,2025-01-07,Entregue,Website,16615.81,49.06
2208,724,2026-04-01,Entregue,Website,6041.65,22.48
2209,931,2026-05-18,Entregue,Marketplace,3286.34,3.37
2210,504,2025-11-16,Entregue,Website,9966.2,27.88
2211,363,2024-12-10,Entregue,Marketplace,6822.68,16.31
2212,78,2024-10-29,Entregue,Website,18500.47,45.74
2213,861,2025-08-29,Entregue,Marketplace,744.14,22.45
2214,226,2024-12-15,Entregue,Website,14169.99,40.72
2215,720,2025-08-22,Entregue,Marketplace,2043.53,9.31
2216,154,2025-11-03,Entregue,Website,14759.3,25.29
2217,891,2025-08-24,Entregue,Marketplace,8600.75,24.02
2218,58,2025-03-04,Entregue,Marketplace,6613.38,16.53
2219,130,2024-10-21,Entregue,Website,3827.18,27.54
2220,744,2025-06-21,Entregue,Website,23808.71,49.06
2221,804,2025-10-13,Entregue,Marketplace,4289.01,19.99
2222,442,2026-07-09,Entregue,Marketplace,6456.56,37.31
2223,477,2025-10-16,Entregue,Marketplace,4319.41,1.45
2224,25,2026-05-02,Entregue,Marketplace,9813.58,10.32
2225,251,2025-03-19,Entregue,Website,3292.87,34.69
2226,365,2025-12-24,Entregue,Marketplace,5289.61,27.49
2227,78,2025-05-18,Entregue,Website,3478.74,27.04
2228,212,2026-07-20,Entregue,Marketplace,3889.4,41.89
2229,524,2026-06-11,Entregue,Marketplace,8872.33,3.54
2230,303,2026-07-09,Entregue,Marketplace,9720.1,48.04
2231,577,2026-04-28,Entregue,Website,3815.2,22.16
2232,135,2024-11-06,Entregue,Marketplace,1541.52,7.17
2233,661,2026-01-27,Entregue,Website,1480.21,38.74
2234,895,2025-03-03,Entregue,Website,6870.53,30.51
2235,153,2025-03-29,Entregue,Website,8439.41,40.19
2236,784,2025-02-22,Entregue,Marketplace,4177.08,23.16
2237,145,2024-09-01,Entregue,Marketplace,843.88,47.55
2238,756,2025-12-02,Entregue,Marketplace,12754.78,43.9
2239,93,2025-09-04,Entregue,Website,7826.22,39.86
2240,676,2025-06-21,Entregue,Website,11142.71,17.68
2241,90,2024-10-08,Entregue,Website,5405.1,10.2
2242,639,2024-11-20,Entregue,Marketplace,6490.89,34.6
2243,89,2024-10-21,Entregue,Website,14468.45,25.13
2244,167,2025-01-11,Entregue,Website,5453.64,27.8
2245,576,2025-11-29,Entregue,Website,2200.55,4.71
2246,998,2026-02-02,Entregue,Website,10502.33,45.56
2247,562,2026-07-31,Enviado,Website,7793.55,44.39
2248,819,2026-07-21,Entregue,Marketplace,5204.75,21.49
2249,881,2025-05-05,Entregue,Marketplace,4145.98,7.6
2250,404,2024-10-23,Entregue,Website,19560.29,41.76
2251,881,2026-01-29,Entregue,Website,15206.72,3.02
2252,733,2025-11-29,Entregue,Website,2405.05,49.34
2253,839,2026-02-18,Entregue,Website,10545.97,39.07
2254,301,2025-11-11,Entregue,Marketplace,4738.44,44.08
2255,969,2026-06-09,Entregue,Marketplace,11361.52,37.13
2256,942,2025-08-14,Entregue,Marketplace,1185.14,25.97
2257,501,2024-12-19,Entregue,Website,10961.02,19.82
2258,756,2025-09-25,Entregue,Marketplace,8844.05,47.19
2259,912,2025-01-08,Entregue,Website,6847.5,28.75
2260,82,2025-12-18,Entregue,Marketplace,6270.54,21.97
2261,767,2025-08-24,Entregue,Website,5897.74,39.13
2262,389,2025-11-30,Entregue,Marketplace,2056.56,46.24
2263,693,2026-06-15,Entregue,Marketplace,2882.75,31.59
2264,95,2026-03-22,Entregue,Marketplace,7321.14,32.18
2265,602,2025-10-29,Entregue,Marketplace,12726.62,45.35
2266,544,2025-07-12,Entregue,Website,5288.87,26.75
2267,22,2025-02-23,Entregue,Website,19601.05,12.93
2268,893,2024-10-14,Entregue,Marketplace,10497.42,40.65
2269,830,2025-04-29,Entregue,Marketplace,4453.72,46.4
2270,439,2024-11-28,Entregue,Marketplace,4283.47,14.68
2271,363,2026-02-02,Entregue,Marketplace,15201.62,6.52
2272,664,2025-08-02,Entregue,Marketplace,6780.74,10.23
2273,234,2026-06-14,Entregue,Website,19349.91,21.13
2274,246,2025-09-08,Entregue,Website,12022.47,42.82
2275,484,2024-10-03,Entregue,Marketplace,19664.44,42.97
2276,531,2026-07-09,Entregue,Website,1059.36,44.18
2277,692,2026-01-09,Entregue,Marketplace,3108.17,3.65
2278,119,2025-10-20,Entregue,Marketplace,5705.18,5.96
2279,777,2025-07-03,Entregue,Marketplace,4903.68,18.16
2280,784,2025-01-02,Entregue,Marketplace,2245.59,48.5
2281,859,2026-04-10,Entregue,Marketplace,4291.71,22.92
2282,124,2026-04-16,Entregue,Website,12072.4,17.03
2283,564,2026-03-28,Entregue,Website,7673.03,37.75
2284,221,2026-05-27,Entregue,Marketplace,13670.9,22.97
2285,852,2025-06-09,Entregue,Website,2579.96,22.35
2286,427,2026-03-23,Entregue,Marketplace,18474.7,37.57
2287,886,2024-09-11,Entregue,Marketplace,2419.74,46.69
2288,276,2026-05-23,Entregue,Marketplace,14902.12,19.75
2289,489,2025-04-15,Entregue,Marketplace,1891.93,0.17
2290,136,2025-06-18,Entregue,Website,10032.93,3.05
2291,229,2025-06-14,Entregue,Website,1023.41,0.51
2292,41,2025-12-17,Entregue,Marketplace,3234.05,11.36
2293,663,2025-02-15,Entregue,Website,12109.77,13.59
2294,861,2025-08-09,Entregue,Website,12819.06,19.97
2295,790,2026-04-24,Entregue,Website,5851.93,23.27
2296,37,2026-06-02,Entregue,Website,11310.72,40.5
2297,239,2025-10-23,Entregue,Website,7182.18,34.14
2298,607,2026-02-16,Entregue,Marketplace,2883.5,37.64
2299,395,2024-11-07,Entregue,Website,5169.48,44.68
2300,685,2024-10-18,Entregue,Website,1775.79,21.75
2301,645,2024-10-23,Entregue,Marketplace,8068.58,9.91
2302,480,2024-11-09,Entregue,Website,787.75,33.89
2303,97,2025-07-19,Entregue,Marketplace,16370.59,37.88
2304,786,2025-05-12,Entregue,Website,4487.98,20.16
2305,367,2024-12-28,Entregue,Website,1166.14,44.53
2306,318,2025-09-10,Entregue,Website,23132.35,42.83
2307,425,2026-07-31,Enviado,Marketplace,14660.14,30.75
2308,55,2024-11-16,Entregue,Website,4662.74,36.92
2309,479,2025-06-09,Entregue,Website,5419.14,19.01
2310,463,2025-10-08,Entregue,Marketplace,25259.65,28.21
2311,947,2025-04-08,Entregue,Marketplace,11961.21,38.68
2312,425,2024-11-19,Entregue,Marketplace,11439.55,45.76
2313,589,2026-04-28,Entregue,Marketplace,10290.36,12.75
2314,31,2025-07-11,Entregue,Marketplace,14023.24,19.45
2315,772,2024-11-10,Entregue,Website,3117.97,48.83
2316,42,2024-11-29,Entregue,Marketplace,15968.69,7.89
2317,403,2026-01-23,Entregue,Website,883.04,13.26
2318,182,2026-01-06,Entregue,Website,1687.61,9.33
2319,463,2026-05-20,Entregue,Website,15178.18,0.26
2320,753,2025-07-02,Entregue,Website,1028.49,32.85
2321,347,2025-01-30,Entregue,Website,4518.31,49.25
2322,729,2025-07-23,Entregue,Website,6617.41,31.92
2323,227,2024-10-27,Entregue,Website,3544.11,10.83
2324,528,2026-04-24,Entregue,Marketplace,1970.9,15.78
2325,805,2026-06-12,Entregue,Marketplace,24480.38,9.65
2326,613,2025-08-18,Entregue,Marketplace,16142.09,30.38
