item_id,order_id,product_id,quantity,unit_price,total_price
810,285,29,1,1259.43,1259.43
811,285,34,3,507.59,1522.77
812,285,6,1,3328.48,3328.48
813,285,8,1,1302.95,1302.95
814,286,8,2,1725.85,3451.7
815,286,15,3,373.87,1121.61
816,286,28,3,1074.23,3222.69
817,286,32,2,1034.84,2069.68
818,287,18,2,175.11,350.22
819,287,10,1,4184.44,4184.44
820,287,30,1,410.41,410.41
821,287,7,1,3807.28,3807.28
822,287,8,1,1725.85,1725.85
823,288,7,1,3807.28,3807.28
824,288,5,2,1193.52,2387.04
825,288,34,2,507.59,1015.18
826,288,32,3,1034.84,3104.52
827,288,30,1,511.45,511.45
828,289,25,1,1156.91,1156.91
829,289,29,2,1259.43,2518.86
830,289,30,1,511.45,511.45
831,290,8,2,1725.85,3451.7
832,290,32,1,1034.84,1034.84
833,290,35,2,907.85,1815.7
834,290,31,3,1422.93,4268.79
835,291,21,3,1372.73,4118.2
836,291,4,2,3280.07,6560.14
837,291,2,3,1508.83,4526.48
838,292,23,3,929.31,2787.93
839,292,27,1,514.43,514.43
840,292,4,3,2664.73,7994.2
841,293,2,2,1600.16,3200.32
842,293,35,2,907.85,1815.7
843,294,2,2,1593.38,3186.76
844,294,21,2,1754.04,3508.08
845,294,25,3,1379.46,4138.38
846,294,7,3,3807.28,11421.84
847,295,35,1,907.85,907.85
848,296,15,2,295.27,590.54
849,296,6,2,3328.48,6656.96
850,296,7,2,3807.28,7614.56
851,296,22,3,772.56,2317.68
852,297,21,3,1754.04,5262.12
853,297,13,3,945.88,2837.64
854,297,27,1,514.43,514.43
855,297,26,3,480.49,1441.47
856,297,17,1,119.37,119.37
857,298,28,2,988.19,1976.38
858,298,4,3,3280.07,9840.21
859,298,34,2,507.59,1015.18
860,298,13,1,945.88,945.88
861,298,24,2,753.86,1507.72
862,299,16,1,42.47,42.47
863,299,26,2,480.49,960.98
864,299,8,3,1725.85,5177.55
865,299,10,2,4184.44,8368.88
866,299,13,1,945.88,945.88
867,300,12,1,1231.53,1231.53
868,300,3,2,3893.18,7786.36
869,300,32,1,1034.84,1034.84
870,301,26,3,480.49,1441.47
871,302,8,1,1725.85,1725.85
872,302,34,2,507.59,1015.18
873,302,17,3,119.37,358.11
874,302,32,3,1034.84,3104.52
875,302,6,2,3328.48,6656.96
876,303,29,3,1062.08,3186.25
877,303,27,3,514.43,1543.29
878,303,17,2,119.37,238.74
879,304,24,3,753.86,2261.58
880,304,31,2,1076.64,2153.29
881,305,16,2,42.47,84.94
882,306,35,1,907.85,907.85
883,307,17,2,119.37,238.74
884,307,20,1,61.02,61.02
885,307,6,3,3328.48,9985.44
886,307,16,3,42.47,127.41
887,308,31,1,1422.93,1422.93
888,308,27,3,514.43,1543.29
889,308,22,1,772.56,772.56
890,308,28,3,1074.23,3222.69
891,309,4,3,3280.07,9840.21
892,310,1,1,3485.59,3485.59
893,310,26,2,480.49,960.98
894,311,27,2,514.43,1028.86
895,311,21,3,1605.48,4816.44
896,312,6,2,2578.65,5157.29
897,312,27,3,514.43,1543.29
898,313,15,3,373.87,1121.61
899,313,6,1,3328.48,3328.48
900,313,30,2,511.45,1022.9
901,313,13,1,828.98,828.98
902,313,17,3,96.25,288.74
903,314,8,2,1725.85,3451.7
904,314,15,2,373.87,747.74
905,314,14,2,884.72,1769.44
906,314,13,3,945.88,2837.64
907,315,27,2,514.43,1028.86
908,315,12,1,1597.94,1597.94
909,316,24,1,696.08,696.08
910,316,30,2,511.45,1022.9
911,317,17,1,119.37,119.37
912,317,5,1,1193.52,1193.52
913,317,7,2,3807.28,7614.56
914,317,4,3,3280.07,9840.21
915,318,25,3,1261.0,3783.0
916,318,20,1,61.02,61.02
917,318,26,2,480.49,960.98
918,318,24,1,609.08,609.08
919,318,9,2,3891.49,7782.98
920,319,24,2,753.86,1507.72
921,319,28,2,1074.23,2148.46
922,319,19,2,146.82,293.64
923,320,29,1,1138.56,1138.56
924,320,4,1,3280.07,3280.07
925,321,3,2,3893.18,7786.36
926,321,29,3,1259.43,3778.29
927,321,23,1,929.31,929.31
928,321,32,1,1034.84,1034.84
929,322,14,3,677.62,2032.87
930,322,1,1,3485.59,3485.59
931,322,34,3,448.85,1346.54
932,323,7,2,3807.28,7614.56
933,323,21,3,1754.04,5262.12
934,323,10,3,4184.44,12553.32
935,323,2,3,1955.12,5865.36
936,323,6,2,3328.48,6656.96
937,324,9,1,4199.61,4199.61
938,324,14,3,884.72,2654.16
939,324,4,2,2948.68,5897.35
940,324,19,1,146.82,146.82
941,324,21,2,1367.33,2734.66
942,325,10,2,4184.44,8368.88
943,325,8,3,1725.85,5177.55
944,325,20,2,61.02,122.04
945,326,24,3,649.01,1947.02
946,327,28,3,1074.23,3222.69
947,327,6,2,3328.48,6656.96
948,327,24,3,753.86,2261.58
949,327,12,1,1597.94,1597.94
950,327,3,3,3893.18,11679.54
951,328,6,1,3328.48,3328.48
952,328,31,2,1422.93,2845.86
953,328,20,3,61.02,183.06
954,328,10,3,3911.17,11733.51
955,329,7,2,3807.28,7614.56
956,329,30,3,410.13,1230.39
957,329,17,2,109.05,218.1
958,329,23,2,805.48,1610.96
959,330,29,1,1008.29,1008.29
960,330,17,3,119.37,358.11
961,330,22,3,651.36,1954.09
962,330,12,1,1597.94,1597.94
963,331,26,3,480.49,1441.47
964,331,32,3,1034.84,3104.52
965,331,20,2,56.32,112.64
966,331,24,1,713.77,713.77
967,332,16,3,42.47,127.41
968,332,28,3,955.87,2867.6
969,333,8,1,1725.85,1725.85
970,334,2,2,1955.12,3910.24
971,334,29,2,1194.48,2388.95
972,334,16,3,42.47,127.41
973,334,13,2,945.88,1891.76
974,335,19,3,146.82,440.46
975,335,3,3,3893.18,11679.54
976,335,32,2,1034.84,2069.68
977,335,26,1,480.49,480.49
978,335,33,2,1384.64,2769.28
979,336,31,2,1422.93,2845.86
980,336,8,1,1388.89,1388.89
981,336,32,2,1034.84,2069.68
982,336,23,1,929.31,929.31
983,337,9,3,4199.61,12598.83
984,337,19,2,146.82,293.64
985,337,25,1,1379.46,1379.46
986,337,27,2,514.43,1028.86
987,338,11,1,772.38,772.38
988,338,32,2,1034.84,2069.68
989,339,17,1,119.37,119.37
990,339,23,3,871.01,2613.03
991,339,11,2,698.74,1397.49
992,340,23,1,929.31,929.31
993,340,3,3,3893.18,11679.54
994,340,18,1,175.11,175.11
995,341,7,3,3807.28,11421.84
996,342,33,1,1282.71,1282.71
997,343,29,3,1259.43,3778.29
998,343,33,1,1384.64,1384.64
999,343,32,2,1034.84,2069.68
1000,344,1,2,3485.59,6971.18
1001,344,16,1,42.47,42.47
1002,344,31,3,1422.93,4268.79
1003,344,22,2,772.56,1545.12
1004,345,27,3,514.43,1543.29
1005,345,15,2,373.87,747.74
1006,345,9,2,3981.27,7962.55
1007,345,28,3,1074.23,3222.69
1008,345,30,1,511.45,511.45
1009,346,3,2,3893.18,7786.36
1010,346,10,3,4184.44,12553.32
1011,346,4,2,3280.07,6560.14
1012,346,34,2,507.59,1015.18
1013,347,10,3,4184.44,12553.32
1014,347,26,3,480.49,1441.47
1015,347,29,2,1259.43,2518.86
1016,347,14,3,884.72,2654.16
1017,347,35,1,907.85,907.85
1018,348,9,1,3526.17,3526.17
1019,348,34,3,507.59,1522.77
1020,348,35,3,857.39,2572.18
1021,348,19,3,146.82,440.46
1022,349,8,2,1378.42,2756.83
1023,349,4,1,3280.07,3280.07
1024,349,24,3,753.86,2261.58
1025,349,17,2,119.37,238.74
1026,349,33,1,1384.64,1384.64
1027,350,9,3,4199.61,12598.83
1028,350,25,2,1379.46,2758.92
1029,350,34,1,507.59,507.59
1030,351,27,1,514.43,514.43
1031,351,6,2,2711.5,5423.0
1032,351,4,2,3280.07,6560.14
1033,351,28,3,1074.23,3222.69
1034,352,29,1,1259.43,1259.43
1035,352,32,2,1034.84,2069.68
1036,352,27,1,514.43,514.43
1037,352,11,3,772.38,2317.14
1038,353,11,3,772.38,2317.14
1039,354,8,3,1511.34,4534.01
1040,354,24,2,753.86,1507.72
1041,354,19,2,135.28,270.57
1042,354,3,3,3893.18,11679.54
1043,355,12,1,1406.62,1406.62
1044,355,32,1,1034.84,1034.84
1045,356,25,1,1379.46,1379.46
1046,356,31,2,1422.93,2845.86
1047,356,9,3,4199.61,12598.83
1048,357,27,3,419.73,1259.19
1049,357,25,2,1379.46,2758.92
1050,357,15,3,342.79,1028.38
1051,357,26,1,480.49,480.49
1052,357,22,3,772.56,2317.68
1053,358,13,3,945.88,2837.64
1054,359,13,3,945.88,2837.64
1055,359,31,1,1422.93,1422.93
1056,359,33,2,1384.64,2769.28
1057,359,2,1,1955.12,1955.12
1058,359,8,3,1725.85,5177.55
1059,360,32,1,1034.84,1034.84
1060,361,21,1,1754.04,1754.04
1061,361,25,2,1239.98,2479.96
1062,361,17,1,90.67,90.67
1063,361,6,3,2753.0,8259.01
1064,361,8,2,1393.35,2786.7
1065,362,27,2,514.43,1028.86
1066,362,21,1,1582.28,1582.28
1067,363,25,2,1379.46,2758.92
1068,363,8,1,1725.85,1725.85
1069,363,18,2,175.11,350.22
1070,363,4,1,3280.07,3280.07
1071,363,21,3,1754.04,5262.12
1072,364,29,1,1259.43,1259.43
1073,364,6,1,3328.48,3328.48
1074,364,33,3,1384.64,4153.92
1075,364,14,3,884.72,2654.16
1076,365,19,2,146.82,293.64
1077,365,11,3,772.38,2317.14
1078,365,1,2,3485.59,6971.18
1079,365,4,1,3280.07,3280.07
1080,365,31,3,1422.93,4268.79
1081,366,8,1,1725.85,1725.85
1082,366,9,2,4199.61,8399.22
1083,366,18,2,175.11,350.22
1084,366,28,3,1074.23,3222.69
1085,367,22,3,772.56,2317.68
1086,367,2,1,1955.12,1955.12
1087,367,9,2,4199.61,8399.22
1088,367,1,3,3485.59,10456.77
1089,368,35,1,907.85,907.85
1090,369,25,3,1379.46,4138.38
1091,369,23,1,929.31,929.31
1092,369,12,1,1597.94,1597.94
1093,370,13,3,945.88,2837.64
1094,370,6,2,3328.48,6656.96
1095,370,20,1,61.02,61.02
1096,371,8,1,1725.85,1725.85
1097,371,18,3,175.11,525.33
1098,371,33,3,1384.64,4153.92
1099,371,32,3,861.37,2584.1
1100,372,15,3,373.87,1121.61
1101,372,34,3,507.59,1522.77
1102,372,18,3,175.11,525.33
1103,372,13,1,945.88,945.88
1104,372,2,3,1955.12,5865.36
1105,373,28,1,1074.23,1074.23
1106,373,27,2,514.43,1028.86
1107,373,18,3,175.11,525.33
1108,374,35,2,847.6,1695.21
1109,374,29,3,1259.43,3778.29
1110,374,21,3,1754.04,5262.12
1111,374,1,3,3485.59,10456.77
1112,375,20,1,61.02,61.02
1113,375,5,1,1193.52,1193.52
1114,375,7,3,3807.28,11421.84
1115,376,16,1,42.47,42.47
1116,376,22,3,772.56,2317.68
1117,376,4,1,3280.07,3280.07
1118,376,34,3,383.28,1149.84
1119,377,9,1,4199.61,4199.61
1120,378,5,2,1193.52,2387.04
1121,378,7,3,3807.28,11421.84
1122,378,4,1,3280.07,3280.07
1123,378,19,3,146.82,440.46
1124,379,7,3,3807.28,11421.84
1125,379,22,1,732.03,732.03
1126,379,2,3,1548.68,4646.05
1127,379,30,1,511.45,511.45
1128,380,29,1,1117.95,1117.95
1129,380,12,2,1597.94,3195.88
1130,380,16,3,42.47,127.41
1131,380,9,2,4199.61,8399.22
1132,381,22,1,772.56,772.56
1133,381,19,3,146.82,440.46
1134,381,24,1,753.86,753.86
1135,382,13,2,808.59,1617.18
1136,382,5,3,1193.52,3580.56
1137,383,22,2,772.56,1545.12
1138,383,20,1,61.02,61.02
1139,383,27,1,514.43,514.43
1140,383,11,3,772.38,2317.14
1141,383,7,3,3807.28,11421.84
1142,384,14,2,777.16,1554.32
1143,384,26,3,428.54,1285.63
1144,384,12,1,1597.94,1597.94
1145,384,1,2,3290.62,6581.23
1146,385,12,1,1461.77,1461.77
1147,385,22,2,772.56,1545.12
1148,385,16,1,42.47,42.47
1149,386,22,1,772.56,772.56
1150,387,34,3,467.55,1402.64
1151,387,28,1,1074.23,1074.23
1152,388,28,3,1074.23,3222.69
1153,388,16,3,42.47,127.41
1154,388,3,1,3893.18,3893.18
1155,389,32,1,1034.84,1034.84
1156,389,14,3,884.72,2654.16
1157,389,6,2,3328.48,6656.96
1158,389,31,2,1149.02,2298.04
1159,389,5,3,1193.52,3580.56
1160,390,26,2,480.49,960.98
1161,390,3,2,3893.18,7786.36
1162,390,14,2,884.72,1769.44
1163,390,15,3,292.18,876.55
1164,390,13,2,945.88,1891.76
1165,391,23,3,929.31,2787.93
1166,391,15,2,373.87,747.74
1167,391,3,2,3893.18,7786.36
1168,391,30,2,511.45,1022.9
1169,391,33,2,1193.09,2386.18
1170,392,19,3,146.82,440.46
1171,393,7,1,3807.28,3807.28
1172,393,8,3,1725.85,5177.55
1173,394,13,2,841.93,1683.87
1174,394,9,2,4199.61,8399.22
1175,394,35,2,907.85,1815.7
1176,395,10,1,4184.44,4184.44
1177,395,26,3,480.49,1441.47
1178,395,15,3,373.87,1121.61
1179,395,14,2,884.72,1769.44
1180,395,31,2,1422.93,2845.86
1181,396,2,3,1540.48,4621.43
1182,396,24,2,753.86,1507.72
1183,396,9,2,4199.61,8399.22
1184,396,20,2,61.02,122.04
1185,397,3,1,2956.76,2956.76
1186,398,26,3,480.49,1441.47
1187,398,5,2,997.9,1995.8
1188,399,12,1,1597.94,1597.94
1189,399,3,2,3893.18,7786.36
1190,399,32,1,1034.84,1034.84
1191,399,2,3,1834.9,5504.7
1192,399,13,3,836.77,2510.31
1193,400,9,3,4199.61,12598.83
1194,401,9,2,4199.61,8399.22
1195,401,14,3,884.72,2654.16
1196,402,30,2,445.04,890.08
1197,402,18,1,175.11,175.11
1198,402,13,3,945.88,2837.64
1199,402,1,2,3485.59,6971.18
1200,402,10,1,4184.44,4184.44
1201,403,26,1,397.1,397.1
1202,403,12,2,1597.94,3195.88
1203,403,27,3,430.21,1290.62
1204,404,18,2,175.11,350.22
1205,404,35,1,907.85,907.85
1206,405,8,3,1725.85,5177.55
1207,405,24,2,753.86,1507.72
1208,405,5,1,1193.52,1193.52
1209,405,7,3,3596.57,10789.71
1210,406,13,2,725.09,1450.17
1211,406,26,2,480.49,960.98
1212,406,3,2,3893.18,7786.36
1213,406,1,1,2853.29,2853.29
1214,407,11,1,772.38,772.38
1215,407,2,3,1955.12,5865.36
1216,407,7,1,3035.48,3035.48
1217,408,14,3,884.72,2654.16
1218,408,3,2,3893.18,7786.36
1219,409,29,1,1259.43,1259.43
1220,409,4,1,3280.07,3280.07
1221,409,1,2,3485.59,6971.18
1222,410,1,2,3485.59,6971.18
1223,411,11,3,669.55,2008.65
1224,412,14,2,884.72,1769.44
1225,412,35,1,907.85,907.85
1226,413,26,3,480.49,1441.47
1227,414,24,1,753.86,753.86
1228,414,3,3,3893.18,11679.54
1229,414,5,1,1193.52,1193.52
1230,415,21,3,1754.04,5262.12
1231,416,31,1,1422.93,1422.93
1232,416,5,3,1193.52,3580.56
1233,416,22,3,772.56,2317.68
1234,417,8,1,1467.41,1467.41
1235,417,20,1,55.47,55.47
1236,417,16,1,42.47,42.47
1237,417,28,3,1074.23,3222.69
1238,417,6,2,3328.48,6656.96
1239,418,34,2,507.59,1015.18
1240,419,22,3,592.14,1776.42
1241,419,16,1,42.47,42.47
1242,419,14,3,884.72,2654.16
1243,420,29,1,1259.43,1259.43
1244,420,1,1,3485.59,3485.59
1245,421,6,3,3328.48,9985.44
1246,421,12,1,1597.94,1597.94
1247,422,11,2,695.3,1390.6
1248,422,13,2,945.88,1891.76
1249,422,16,3,42.47,127.41
1250,423,26,2,480.49,960.98
1251,423,25,3,1379.46,4138.38
1252,423,11,2,772.38,1544.76
1253,424,28,1,1074.23,1074.23
1254,424,6,1,3328.48,3328.48
1255,424,20,2,61.02,122.04
1256,424,35,2,907.85,1815.7
1257,425,31,1,1422.93,1422.93
1258,425,13,1,803.87,803.87
1259,426,26,2,480.49,960.98
1260,426,24,3,582.73,1748.2
1261,426,25,1,1379.46,1379.46
1262,426,32,3,825.19,2475.57
1263,427,33,3,1208.7,3626.1
1264,427,32,2,1034.84,2069.68
1265,427,24,1,753.86,753.86
1266,428,10,2,4184.44,8368.88
1267,429,11,2,772.38,1544.76
1268,429,1,1,3485.59,3485.59
1269,429,8,1,1725.85,1725.85
1270,429,6,1,3328.48,3328.48
1271,429,25,2,1379.46,2758.92
1272,430,6,2,3328.48,6656.96
1273,430,7,3,3807.28,11421.84
1274,430,23,2,851.55,1703.09
1275,430,10,2,3916.77,7833.54
1276,431,28,2,991.66,1983.32
1277,431,11,2,587.24,1174.49
1278,431,12,2,1597.94,3195.88
1279,432,13,2,945.88,1891.76
1280,432,17,3,98.21,294.62
1281,433,18,1,175.11,175.11
1282,434,1,1,3485.59,3485.59
1283,435,7,1,3807.28,3807.28
1284,436,32,3,1034.84,3104.52
1285,436,31,2,1422.93,2845.86
1286,436,22,2,772.56,1545.12
1287,437,25,1,1070.31,1070.31
1288,437,4,2,3280.07,6560.14
1289,437,23,1,860.0,860.0
1290,437,22,3,772.56,2317.68
1291,438,31,3,1422.93,4268.79
1292,438,33,2,1215.66,2431.31
1293,438,27,1,514.43,514.43
1294,438,13,3,945.88,2837.64
1295,438,1,2,3485.59,6971.18
1296,439,23,2,929.31,1858.62
1297,440,25,2,1379.46,2758.92
1298,441,33,2,1384.64,2769.28
1299,441,3,3,3893.18,11679.54
1300,441,9,2,3614.78,7229.57
1301,441,32,1,1034.84,1034.84
1302,441,6,3,3328.48,9985.44
1303,442,7,2,3807.28,7614.56
1304,443,25,3,1379.46,4138.38
1305,443,18,2,175.11,350.22
1306,443,15,3,345.03,1035.08
1307,444,15,2,373.87,747.74
1308,444,5,3,1193.52,3580.56
1309,444,22,2,772.56,1545.12
1310,445,17,2,111.27,222.55
1311,445,8,3,1725.85,5177.55
1312,446,21,3,1754.04,5262.12
1313,446,25,2,1162.72,2325.44
1314,447,24,3,753.86,2261.58
1315,447,9,1,3981.91,3981.91
1316,447,34,2,507.59,1015.18
1317,448,30,3,511.45,1534.35
1318,448,10,3,4184.44,12553.32
1319,448,19,1,146.82,146.82
1320,448,3,3,3893.18,11679.54
1321,449,4,3,3280.07,9840.21
1322,449,22,1,772.56,772.56
1323,449,10,1,4184.44,4184.44
1324,449,14,1,884.72,884.72
1325,450,2,2,1955.12,3910.24
1326,450,26,2,480.49,960.98
1327,451,19,2,146.82,293.64
1328,451,13,3,945.88,2837.64
1329,451,26,1,480.49,480.49
1330,451,7,3,3807.28,11421.84
1331,451,9,3,3874.09,11622.27
1332,452,14,3,884.72,2654.16
1333,452,13,2,945.88,1891.76
1334,453,25,3,1379.46,4138.38
1335,453,28,1,811.22,811.22
1336,454,28,1,968.77,968.77
1337,454,10,2,4184.44,8368.88
1338,454,26,3,480.49,1441.47
1339,455,30,3,511.45,1534.35
1340,456,8,1,1418.16,1418.16
1341,457,31,2,1422.93,2845.86
1342,457,18,3,175.11,525.33
1343,457,7,3,3369.27,10107.81
1344,457,12,3,1597.94,4793.82
1345,457,25,3,1086.22,3258.67
1346,458,34,1,507.59,507.59
1347,458,32,1,859.1,859.1
1348,458,5,1,1027.09,1027.09
1349,458,35,2,839.07,1678.14
1350,458,8,1,1725.85,1725.85
1351,459,6,1,3328.48,3328.48
1352,460,16,2,32.31,64.63
1353,461,9,2,4199.61,8399.22
1354,461,32,3,1034.84,3104.52
1355,461,21,1,1754.04,1754.04
1356,461,34,1,507.59,507.59
1357,462,9,3,4199.61,12598.83
1358,462,14,1,884.72,884.72
1359,463,25,2,1240.36,2480.72
1360,463,11,2,772.38,1544.76
1361,463,26,1,480.49,480.49
1362,464,24,3,592.3,1776.89
1363,464,33,2,1384.64,2769.28
1364,465,16,1,42.47,42.47
1365,465,5,2,981.03,1962.06
1366,465,18,2,175.11,350.22
1367,465,8,2,1364.08,2728.16
1368,465,35,2,793.98,1587.95
1369,466,8,1,1725.85,1725.85
1370,467,7,3,3807.28,11421.84
1371,467,34,1,507.59,507.59
1372,467,23,1,929.31,929.31
1373,467,19,2,115.81,231.62
1374,468,17,3,119.37,358.11
1375,468,1,1,3485.59,3485.59
1376,469,4,3,3280.07,9840.21
1377,469,24,3,753.86,2261.58
1378,469,16,2,42.47,84.94
1379,470,28,2,1074.23,2148.46
1380,470,34,1,507.59,507.59
1381,470,15,2,373.87,747.74
1382,471,16,1,39.86,39.86
1383,472,1,2,3485.59,6971.18
1384,472,28,3,1074.23,3222.69
1385,472,33,3,1384.64,4153.92
1386,472,9,2,3829.89,7659.78
1387,473,23,1,929.31,929.31
1388,473,16,3,42.47,127.41
1389,473,34,1,397.0,397.0
1390,473,3,3,3893.18,11679.54
1391,473,29,1,1259.43,1259.43
1392,474,22,3,772.56,2317.68
1393,475,19,3,146.82,440.46
1394,475,17,2,119.37,238.74
1395,475,14,2,884.72,1769.44
1396,475,1,3,3485.59,10456.77
1397,476,32,2,1034.84,2069.68
1398,476,4,1,2532.09,2532.09
1399,476,23,1,929.31,929.31
1400,476,1,1,2968.3,2968.3
1401,476,30,1,511.45,511.45
1402,477,1,2,3485.59,6971.18
1403,477,10,2,4184.44,8368.88
1404,477,17,1,119.37,119.37
1405,477,15,2,322.38,644.77
1406,478,28,3,979.79,2939.37
1407,478,1,1,3017.78,3017.78
1408,478,23,2,929.31,1858.62
1409,479,8,3,1725.85,5177.55
1410,479,27,3,514.43,1543.29
1411,479,32,2,1034.84,2069.68
1412,480,9,1,3569.67,3569.67
1413,480,8,3,1725.85,5177.55
1414,480,7,3,3807.28,11421.84
1415,480,2,2,1955.12,3910.24
1416,481,19,2,146.82,293.64
1417,481,32,1,1034.84,1034.84
1418,481,6,1,3328.48,3328.48
1419,482,28,2,1074.23,2148.46
1420,482,13,1,945.88,945.88
1421,483,10,1,4184.44,4184.44
1422,483,15,1,373.87,373.87
1423,483,8,2,1570.65,3141.29
1424,483,9,1,4199.61,4199.61
1425,483,26,3,480.49,1441.47
1426,484,31,3,1320.46,3961.39
1427,484,4,2,3280.07,6560.14
1428,484,33,2,1384.64,2769.28
1429,484,28,1,1074.23,1074.23
1430,485,21,1,1754.04,1754.04
1431,486,32,2,844.65,1689.29
1432,486,24,3,753.86,2261.58
1433,486,22,1,772.56,772.56
1434,487,34,3,507.59,1522.77
1435,487,24,1,604.21,604.21
1436,487,16,1,32.12,32.12
1437,487,18,3,175.11,525.33
1438,487,14,1,884.72,884.72
1439,488,22,3,714.18,2142.54
1440,488,20,2,61.02,122.04
1441,488,31,2,1422.93,2845.86
1442,488,13,3,945.88,2837.64
1443,488,35,2,907.85,1815.7
1444,489,31,2,1422.93,2845.86
1445,490,9,3,3172.83,9518.48
1446,490,19,1,146.82,146.82
1447,490,3,2,3893.18,7786.36
1448,491,25,1,1250.4,1250.4
1449,491,26,3,367.23,1101.68
1450,491,18,3,175.11,525.33
1451,491,14,3,884.72,2654.16
1452,491,12,2,1597.94,3195.88
1453,492,8,1,1725.85,1725.85
1454,492,11,3,597.27,1791.8
1455,492,15,1,373.87,373.87
1456,492,3,1,3893.18,3893.18
1457,492,35,1,907.85,907.85
1458,493,24,3,753.86,2261.58
1459,493,21,2,1754.04,3508.08
1460,493,6,2,3328.48,6656.96
1461,494,23,1,929.31,929.31
1462,495,35,3,907.85,2723.55
1463,496,17,2,119.37,238.74
1464,496,14,3,884.72,2654.16
1465,496,29,2,1138.09,2276.18
1466,496,15,3,373.87,1121.61
1467,497,30,1,435.7,435.7
1468,497,12,3,1427.91,4283.72
1469,498,13,2,945.88,1891.76
1470,498,5,2,1008.1,2016.2
1471,498,10,3,4184.44,12553.32
1472,498,28,1,1074.23,1074.23
1473,498,16,2,42.47,84.94
1474,499,9,1,4199.61,4199.61
1475,500,1,1,2781.73,2781.73
1476,500,7,2,3807.28,7614.56
1477,500,35,2,907.85,1815.7
1478,500,22,1,772.56,772.56
1479,500,6,3,3328.48,9985.44
1480,501,7,3,3807.28,11421.84
1481,502,2,2,1955.12,3910.24
1482,502,15,2,373.87,747.74
1483,503,32,1,1034.84,1034.84
1484,504,23,1,929.31,929.31
1485,504,5,1,1193.52,1193.52
1486,504,22,3,667.7,2003.11
1487,505,20,2,61.02,122.04
1488,505,19,2,146.82,293.64
1489,506,1,1,3485.59,3485.59
1490,507,31,3,1422.93,4268.79
1491,507,5,1,1193.52,1193.52
1492,507,8,1,1506.66,1506.66
1493,507,28,2,1074.23,2148.46
1494,508,9,2,4199.61,8399.22
1495,508,16,3,42.47,127.41
1496,508,25,3,1379.46,4138.38
1497,509,34,2,381.31,762.62
1498,509,15,1,373.87,373.87
1499,509,6,2,3328.48,6656.96
1500,509,16,1,37.38,37.38
1501,510,27,1,514.43,514.43
1502,510,16,1,42.47,42.47
1503,511,28,2,997.74,1995.49
1504,512,11,1,645.84,645.84
1505,512,2,2,1786.03,3572.06
1506,512,10,3,3533.8,10601.4
1507,512,24,2,753.86,1507.72
1508,512,6,3,3328.48,9985.44
1509,513,4,3,3280.07,9840.21
1510,513,3,3,3389.88,10169.63
1511,514,33,2,1384.64,2769.28
1512,514,20,2,61.02,122.04
1513,514,15,3,373.87,1121.61
1514,515,4,3,3280.07,9840.21
1515,515,15,3,373.87,1121.61
1516,515,26,3,480.49,1441.47
1517,515,12,2,1597.94,3195.88
1518,516,28,1,942.59,942.59
1519,516,13,2,845.2,1690.4
1520,516,18,3,158.93,476.8
1521,517,3,2,3254.6,6509.21
1522,517,16,1,42.47,42.47
1523,518,6,2,3328.48,6656.96
1524,518,20,2,61.02,122.04
1525,518,1,2,3485.59,6971.18
1526,519,22,2,772.56,1545.12
1527,520,2,2,1955.12,3910.24
1528,520,25,1,1379.46,1379.46
1529,521,15,1,373.87,373.87
1530,522,33,3,1384.64,4153.92
1531,522,34,3,507.59,1522.77
1532,523,19,1,146.82,146.82
1533,523,24,3,753.86,2261.58
1534,523,28,1,1074.23,1074.23
1535,524,32,3,1034.84,3104.52
1536,524,7,1,3807.28,3807.28
1537,524,1,2,3485.59,6971.18
1538,524,10,2,3740.79,7481.58
1539,524,20,2,61.02,122.04
1540,525,17,1,119.37,119.37
1541,525,31,2,1107.32,2214.65
1542,525,29,2,1259.43,2518.86
1543,525,9,3,4199.61,12598.83
1544,526,21,2,1754.04,3508.08
1545,526,24,3,568.8,1706.39
1546,526,6,1,3328.48,3328.48
1547,526,27,1,514.43,514.43
1548,526,33,3,1079.17,3237.52
1549,527,5,3,1022.64,3067.91
1550,527,15,3,373.87,1121.61
1551,527,25,2,1260.75,2521.5
1552,527,30,1,511.45,511.45
1553,528,26,1,480.49,480.49
1554,528,22,3,772.56,2317.68
1555,529,3,1,3893.18,3893.18
1556,529,35,2,907.85,1815.7
1557,529,10,3,4184.44,12553.32
1558,529,31,1,1422.93,1422.93
1559,530,4,1,3280.07,3280.07
1560,530,14,3,884.72,2654.16
1561,531,18,2,135.75,271.51
1562,532,12,2,1597.94,3195.88
1563,532,4,2,2886.94,5773.87
1564,532,6,2,3328.48,6656.96
1565,533,23,1,929.31,929.31
1566,533,25,3,1379.46,4138.38
1567,533,1,2,3485.59,6971.18
1568,533,13,3,945.88,2837.64
1569,534,10,3,4184.44,12553.32
1570,534,32,3,1034.84,3104.52
1571,534,21,2,1754.04,3508.08
1572,534,8,1,1725.85,1725.85
1573,535,27,1,514.43,514.43
1574,535,35,1,907.85,907.85
1575,536,1,1,3485.59,3485.59
1576,536,24,3,753.86,2261.58
1577,536,2,2,1955.12,3910.24
1578,536,20,2,61.02,122.04
1579,536,33,2,1384.64,2769.28
1580,537,30,2,425.03,850.05
1581,537,28,3,1074.23,3222.69
1582,538,7,3,3807.28,11421.84
1583,538,6,3,2866.42,8599.25
1584,538,2,3,1955.12,5865.36
